period,profit_center,customers,revenue,new_logos,churned,arpu_implied,net_new_customers,churn_rate_implied
2023-06-01,PC40,302.42341129485595,658818.62,8.98940845819925,8.641953377949273,2178.464349632201,0.3474550802499774,0.028575675874258175
2023-07-01,PC10,1425.0355187403177,1238467.16,42.00617504533163,24.632277640553273,869.0780992566151,17.373897404778358,0.017285378025052568
2023-07-01,PC20,720.1776179151079,855819.85,17.77111861463342,16.122039757494715,1188.3455257573432,1.6490788571387043,0.02238619939920866
2023-07-01,PC40,300.35537744669364,656387.54,8.370381781155398,10.43841562931771,2185.369696324129,-2.0680338481623117,0.03475355000484483
2023-08-01,PC10,1443.7949527094197,1259519.93,50.327816494533295,31.56838252543132,872.3675946064155,18.759433969101973,0.02186486555185016
2023-08-01,PC20,743.1199149479327,891853.49,31.685804025302595,8.743506992477803,1200.147475609624,22.94229703282479,0.011765943580035026
2023-08-01,PC40,300.4055389413598,657515.11,8.656684722828707,8.606523228162507,2188.7582776173417,0.05016149466620057,0.02864968222121407
2023-09-01,PC10,1471.9897790846549,1300639.3800000001,55.57524831040863,27.38042193517345,883.5926706018247,28.19482637523518,0.01860095927581763
2023-09-01,PC20,756.8478578411286,910136.13,26.78791809990082,13.059975206704854,1202.535120593614,13.727942893195967,0.01725574707175335
2023-09-01,PC40,303.0966826407457,661960.09,12.147723811863733,9.45658011247779,2183.9898880866594,2.6911436993859432,0.031199879952782197
2023-10-01,PC10,1503.1052748804866,1327850.81,61.461067738545616,30.345571942713896,883.4050629657852,31.11549579583172,0.020188587219964818
2023-10-01,PC20,771.7497821126738,924547.15,29.148582781147248,14.24665850960223,1197.9882229043742,14.901924271545017,0.018460204122898283
2023-10-01,PC40,305.18073621881337,667198.61,11.533016498716236,9.448962920648578,2186.240908474712,2.0840535780676586,0.030961858987959546
2023-11-01,PC10,1524.2443499357953,1349142.44,46.487829653700906,25.348754598392233,885.1221525320589,21.139075055308673,0.016630374650534203
2023-11-01,PC20,783.4447256720517,945525.6900000001,26.756522563123045,15.061579003745086,1206.8824500527624,11.69494355937796,0.01922481383843004
2023-11-01,PC40,310.1806987199142,679855.78,14.395134622178956,9.395172121078108,2191.8055598098117,4.999962501100848,0.030289351206735548
2023-12-01,PC10,1546.6712333925811,1374963.67,49.754164968539484,27.327281511753714,888.9825066339758,22.42688345678577,0.017668448809131897
2023-12-01,PC20,815.6426839553853,991087.8,47.414740246925845,15.216781963592164,1215.100459423984,32.19795828333368,0.018656186419523508
2023-12-01,PC40,314.94405273914083,695719.74,12.437518814530563,7.674164795303925,2209.026441201748,4.763354019226638,0.02436675570965684
2024-01-01,PC10,1579.9599806913563,1421996.84,57.33121627572616,24.042468976950836,900.0207963354648,33.28874729877533,0.015217137947019628
2024-01-01,PC20,816.028503834548,1009546.16,18.134670643526903,17.748850764364235,1237.1457066218954,0.3858198791626677,0.021750282840564676
2024-01-01,PC40,313.5153502308127,693670.34,7.217034614764761,8.645737123092905,2212.556225681817,-1.4287025083281444,0.027576758575705587
2024-02-01,PC10,1590.8766508292103,1428423.18,39.648432032445285,28.73176189459123,897.8843075328718,10.916670137854055,0.018060332886031996
2024-02-01,PC20,832.3456687550114,1044457.6399999999,30.386905850401316,14.069740929937852,1254.8363969530315,16.317164920463462,0.016903723366498435
2024-02-01,PC40,313.154404328404,696946.59,8.590144073794773,8.951089976203482,2225.5685386085593,-0.3609459024087087,0.0285836311176914
2024-03-01,PC10,1613.8780666717264,1440895.9100000001,57.25185335258089,34.25043751006473,892.8158451099937,23.00141584251616,0.021222444382492184
2024-03-01,PC20,843.9803730723842,1069320.55,28.93055464700282,17.295850329630106,1266.9969398782328,11.634704317372712,0.02049319022273842
2024-03-01,PC40,313.3940415374749,700361.6599999999,7.7734887204194525,7.533851511348534,2234.7638026687,0.2396372090709189,0.024039549298347635
2024-04-01,PC10,1643.5485027403884,1467268.53,60.22987921842418,30.559443149762192,892.7442832100994,29.67043606866199,0.018593575485486784
2024-04-01,PC20,856.9292819985724,1086501.87,30.57055863369146,17.621649707503288,1267.9014392716367,12.948908926188171,0.02056371520693658
2024-04-01,PC40,317.18238054796996,704469.96,13.858394120060561,10.07005510956548,2221.024884115395,3.788339010495081,0.03174846942055316
2024-05-01,PC10,1655.8225295063814,1494415.0,45.35065146474952,33.07662469875647,902.5212384599581,12.27402676599305,0.019975947971076928
2024-05-01,PC20,861.1778218299246,1100052.31,23.86376111550738,19.61522128415515,1277.3811425641325,4.248539831352229,0.02277720209105547
2024-05-01,PC40,316.43928550811904,702487.5599999999,11.479708287990082,12.222803327840982,2219.9758126491406,-0.7430950398508998,0.03862606157833515
2024-06-01,PC10,1678.6087911560255,1520339.1600000001,48.94380714670732,26.15754549706312,905.7138077735026,22.786261649644203,0.015582871741693264
2024-06-01,PC20,874.3588314067398,1128017.16,31.119405953075887,17.938396376260712,1290.1078132706157,13.181009576815175,0.020516057860821234
2024-06-01,PC40,315.39971156648755,699768.0700000001,10.523403405380233,11.562977347011714,2218.67060855725,-1.039573941631481,0.03666134407537082
2024-07-01,PC10,1705.2227866240273,1540698.0,52.94410674287356,26.33011127487175,903.5171310666386,26.613995468001807,0.015440862907420843
2024-07-01,PC20,883.6894757309519,1150638.97,26.231660972825654,16.901016648613577,1302.085179919381,9.330644324212077,0.019125515367978945
2024-07-01,PC40,315.3929139249309,696897.46,9.35182772423238,9.358625365789072,2209.616732752195,-0.0067976415566910475,0.0296729094174151
2024-08-01,PC10,1712.9153314453333,1555826.99,42.32950197453649,34.63695715323036,908.2918235586201,7.692544821306129,0.02022105618262182
2024-08-01,PC20,883.0780482869084,1158250.38,17.52147655529158,18.132903999335134,1311.6059019323388,-0.611427444043553,0.020533750141917047
2024-08-01,PC40,312.6220059810368,691706.84,6.909056614837961,9.67996455873203,2212.5980473746877,-2.770907943894069,0.03096379772868325
2024-09-01,PC10,1740.7813940320611,1597736.77,61.292094867448014,33.426032280720335,917.8273478091721,27.86606258672768,0.01920174031921248
2024-09-01,PC20,903.7774183933467,1184656.6099999999,34.71116234225591,14.01179223581755,1310.7835910593724,20.69937010643836,0.015503587443827087
2024-09-01,PC40,313.94761570679555,697481.16,11.427063480975587,10.101453755216827,2221.6482148773416,1.3256097257587598,0.032175602711539165
2024-10-01,PC10,1770.2618618423992,1640594.27,66.15181605586235,36.67134824552403,926.7523101314245,29.480467810338325,0.02071521114246812
2024-10-01,PC20,920.6396816041206,1218288.54,34.08301190658123,17.220748695807316,1323.3065707935343,16.86226321077391,0.018705199265147816
2024-10-01,PC40,314.4726707156587,697311.71,9.60891461383237,9.083859604969227,2217.4000316564816,0.5250550088631432,0.02888600648284223
2024-11-01,PC10,1830.7372487015596,1710412.55,83.41511981006775,22.939732950907555,934.2752769208694,60.475386859160196,0.012530325128402471
2024-11-01,PC20,926.20223758922,1239785.7999999998,22.67191200920416,17.109356024104745,1338.5692127315474,5.562555985099415,0.018472591978009146
2024-11-01,PC40,317.6793403825545,702103.3400000001,11.115704034371833,7.909034367475986,2210.100723435512,3.2066696668958468,0.024896281759940072
2024-12-01,PC10,1858.2333958035092,1743520.64,61.51937034600034,34.02322324405071,938.267842961725,27.49614710194963,0.018309445584653753
2024-12-01,PC20,933.4369496471045,1260469.67,31.71593424806668,24.481222190182294,1350.3533050374035,7.234712057884387,0.026226969266041667
2024-12-01,PC40,316.73715643832077,697941.46,8.854743344016308,9.796927288250084,2203.535157820716,-0.9421839442337756,0.030930779951476486
2025-01-01,PC10,1867.014898504136,1764074.78,41.65404468951626,32.87254198888966,944.8637937562189,8.781502700626604,0.017607005715501972
2025-01-01,PC20,947.6928198834032,1283550.33,29.563406178617413,15.30753594231852,1354.3949084239323,14.255870236298893,0.016152423676906027
2025-01-01,PC40,316.31134158012685,705083.3300000001,8.14509843991028,8.570913298104196,2229.0801413498825,-0.42581485819391673,0.02709644635341994
2025-02-01,PC10,1871.2989919723568,1797708.54,42.51724885208305,38.2331553838619,960.6741347651814,4.284093468221151,0.02043134504313712
2025-02-01,PC20,966.2622764213563,1311441.9100000001,33.20362491317778,14.63416837522474,1357.2318220442685,18.569456537953037,0.015145130605143529
2025-02-01,PC40,320.10973885255225,716163.9299999999,12.28044006853592,8.482042796110548,2237.2450540465334,3.7983972724253725,0.02649729691609762
2025-03-01,PC10,1883.7397507429787,1781705.1400000001,45.823388331376975,33.38262956075526,945.8340194271876,12.440758770621713,0.017721465795680423
2025-03-01,PC20,970.5062584113545,1313926.49,22.837086287675177,18.593104297677062,1353.856792382564,4.243981989998115,0.019158149817717376
2025-03-01,PC40,325.504896857648,727039.73,12.938340347076943,7.543182341981134,2233.575399383174,5.3951580050958095,0.023173790670436425
2025-04-01,PC10,1929.1539754404223,1844692.37,72.01860556175454,26.604380864310723,956.2183182287771,45.414224697443814,0.013790698514999039
2025-04-01,PC20,983.4053887362469,1341738.46,29.451574627538722,16.55244430264632,1364.379812606314,12.8991303248924,0.016831760830513152
2025-04-01,PC40,327.4772383010639,732482.88,10.858307452032246,8.885966008616371,2236.7444033670427,1.9723414434158748,0.027134606529346388
2025-05-01,PC10,1947.1041751383464,1887021.73,56.123821717987354,38.173622020063576,969.1426653460504,17.95019969792378,0.019605331089874146
2025-05-01,PC20,979.205781302461,1327040.5999999999,21.76140988591268,25.96101731969864,1355.221369541831,-4.19960743378596,0.026512320306327622
2025-05-01,PC40,326.51273575785734,732287.16,9.72678682893595,10.691289372142462,2242.752210875676,-0.9645025432065122,0.03274386632217357
2025-06-01,PC10,1970.3376849885167,1910423.98,55.68958972146297,32.456079871292665,969.5921641021316,23.233509850170307,0.016472343861951674
2025-06-01,PC20,992.2548853617833,1345858.02,33.681994568985964,20.63289050966367,1356.3632085412112,13.049104059322293,0.020793941974032983
2025-06-01,PC40,328.3851160282382,740814.89,12.119279775779852,10.246899505398972,2255.9332132955033,1.87238027038088,0.03120390969400035
2025-07-01,PC10,1976.3946697481683,1932554.19,38.54294939187149,32.48596463221967,977.8179528516162,6.056984759651819,0.016436982516431813
2025-07-01,PC20,999.3482729185006,1363210.8399999999,26.876266137784665,19.782878581067344,1364.0998608211667,7.093387556717321,0.01979578002701035
2025-07-01,PC40,330.2075439360385,748116.39,10.799796812419164,8.977368904618865,2265.594483646657,1.8224279078002983,0.027187049688839907
2025-08-01,PC10,1979.5511566542743,1952969.47,44.594956088050516,41.438469181944434,986.5718617248563,3.156486906106082,0.0209332651205546
2025-08-01,PC20,1003.3475120517897,1375682.01,27.90008856544322,23.90084943215416,1371.0922621284094,3.999239133289059,0.02382110798608376
2025-08-01,PC40,330.4898688727571,750961.11,9.727515348330934,9.445190411612389,2272.266658464892,0.2823249367185454,0.028579364456248764
2025-09-01,PC10,1999.44850768707,1970805.9100000001,58.71026005342791,38.812909020632254,985.6747510241195,19.897351032795655,0.019411807241553024
2025-09-01,PC20,1026.2543487906346,1403874.01,39.94563186945472,17.038795130610048,1367.959133770651,22.906836738844675,0.016602896884859993
2025-09-01,PC40,331.9824081292378,757931.74,12.584599572300121,11.0920603158194,2283.0479008542643,1.49253925648072,0.03341159062711949
2025-10-01,PC10,2028.6810290655426,2008527.63,60.37875694881556,31.14623557034303,990.0657625438407,29.232521378472526,0.015352948602614826
2025-10-01,PC20,1030.1142041877663,1414956.54,27.38710497397896,23.527249576847286,1373.5919126711565,3.8598553971316747,0.0228394574904423
2025-10-01,PC40,332.01716593656187,760647.14,9.51410504577348,9.479347238449423,2290.987388722353,0.03475780732405731,0.028550774511040284
2025-11-01,PC10,2043.1900068442108,2033957.29,52.360018083892335,37.85104030522449,995.481224549218,14.508977778667848,0.018525462721740178
2025-11-01,PC20,1039.2125962481425,1436578.74,28.24500639612951,19.14661433575341,1382.372331885183,9.098392060376103,0.01842415537001593
2025-11-01,PC40,332.55295874464076,759352.3300000001,8.393448185304816,7.857655377225894,2283.402718371506,0.5357928080789218,0.023628282866247463
2025-12-01,PC10,2070.1016023071165,2079594.7799999998,71.82798489942024,44.91638943651416,1004.5858510917064,26.911595462906085,0.021697673866082273
2025-12-01,PC20,1052.6815397805199,1453720.55,34.19390980898433,20.724966276606807,1380.9689778573445,13.468943532377523,0.019687783525612013
2025-12-01,PC40,335.47502061749566,768273.86,12.466676355213698,9.544614482358805,2290.107497678571,2.9220618728548935,0.028451043731334776
2026-01-01,PC10,2078.914405701318,2095438.95,54.641530490987606,45.82872709678587,1007.9486410086746,8.812803394201737,0.022044547371023498
2026-01-01,PC20,1056.673030544694,1463016.0,27.224627079378664,23.233136315204582,1384.5493901229258,3.991490764174081,0.021987062831752564
2026-01-01,PC40,334.795126504626,767932.89,9.403366467258751,10.083260580128405,2293.739750687169,-0.6798941128696541,0.030117704177480255
2026-02-01,PC10,2093.9412984053088,2137404.2,55.242650725163536,40.215758021172704,1020.7565043145153,15.026892703990832,0.01920577145682163
2026-02-01,PC20,1061.5486653991863,1470348.46,32.83472496346944,27.959090108977108,1385.0975540976144,4.875634854492333,0.026338020121256835
2026-02-01,PC40,336.0452308105629,781698.51,11.57017714609722,10.320072840160305,2326.1705220886265,1.2501043059369152,0.03071036840864434
2026-03-01,PC10,2106.3258599349138,2131247.17,46.68675376241032,34.302192232805304,1011.8316498596548,12.384561529605016,0.016285320749879248
2026-03-01,PC20,1068.0854555731314,1488134.53,25.350194690728966,18.813404516783947,1393.2729092369034,6.536790173945018,0.017614137912484475
2026-03-01,PC40,333.7418824604753,781543.98,10.615160756398886,12.918509106486459,2341.7617658237946,-2.303348350087573,0.03870808485661485
2026-04-01,PC10,2114.4701056154936,2131097.9899999998,48.85569475365126,40.7114490730716,1007.8638540882403,8.144245680579658,0.019253735943086814
2026-04-01,PC20,1081.5750701255893,1510221.8,38.63055217990595,25.1409376274481,1396.3171320365564,13.489614552457848,0.023244745854329656
2026-04-01,PC40,329.1126862178541,770944.54,7.416357847636421,12.04555409025765,2342.4941434487214,-4.629196242621228,0.03660009046957299
2026-05-01,PC10,2119.0466834261892,2144320.6,39.215166177935764,34.63858836724033,1011.9270220762417,4.576577810695433,0.016346307345732843
2026-05-01,PC20,1089.6406896972805,1534777.31,28.2367821925743,20.171162620882978,1408.516884980117,8.065619571691322,0.018511756041789194
2026-05-01,PC40,327.5284538849294,768554.49,8.07828322711133,9.662515560036097,2346.527395967913,-1.584232332924767,0.029501301170709367
2026-06-01,PC10,2152.133386973424,2166467.14,64.79498729308001,31.708283745844977,1006.6602530834457,33.08670354723503,0.014733419377149662
2026-06-01,PC20,1102.6010584780747,1553822.83,35.83949118236849,22.87912240157415,1409.2339364744932,12.96036878079434,0.020750136439334013
2026-06-01,PC40,330.82418352076564,782557.14,13.29207355594054,9.996343920104282,2365.4774317636284,3.295729635836258,0.03021648482199554
2026-07-01,PC10,2170.346525856376,2190277.18,67.15140445633168,48.93826557337983,1009.183166792114,18.213138882951846,0.022548595346574784
2026-07-01,PC20,1107.1109782859367,1580791.11,28.696717592809954,24.186797784948126,1427.8524384677582,4.509919807861827,0.021846768986425256
2026-07-01,PC40,326.6412649226161,778342.04,6.763137770955812,10.946056369105428,2382.8650069194273,-4.182918598149616,0.03351094164939214
2026-08-01,PC10,2178.2657983910935,2203508.87,35.03574072460883,27.11646818989112,1011.5886094468138,7.9192725347177095,0.012448649843338601
2026-08-01,PC20,1107.3953437323871,1589806.07,27.41641296921165,27.13204752276116,1435.6264716101175,0.2843654464504901,0.024500778043110395
2026-08-01,PC40,330.3021263441138,779808.4,11.431507982028325,7.770646560530615,2360.8942777061743,3.66086142149771,0.02352587507243304
2026-09-01,PC10,2200.801550163766,2207594.46,61.55224794449914,39.01649617182667,1003.0865617282615,22.535751772672477,0.01772831183662306
2026-09-01,PC20,1118.5319622112947,1620275.2,28.950835000855548,17.81421652194778,1448.5729999139032,11.136618478907767,0.01592642599745631
2026-09-01,PC40,332.9499387104577,784422.0900000001,11.159876842974327,8.512064476630417,2355.976075677115,2.64781236634391,0.02556559856895706
2026-10-01,PC10,2215.3909867089315,2217974.79,59.8794769369956,45.290040391830374,1001.1662967424576,14.589436545165228,0.020443362216215785
2026-10-01,PC20,1131.2810476883456,1639141.01,33.34039443820994,20.591308961159054,1448.9246623104075,12.749085477050887,0.018201762509179518
2026-10-01,PC40,335.3198633063258,788171.27,10.807345352081796,8.437420756213719,2350.505759570764,2.3699245958680777,0.02516230524794726
2026-11-01,PC10,2255.2537968650095,2257436.23,79.95077881587227,40.08796865979404,1000.967710657676,39.862810156078226,0.017775369102812133
2026-11-01,PC20,1140.9151092658963,1659173.84,31.878458750100485,22.24439717254982,1454.2482841405872,9.634061577550664,0.0194969783394863
2026-11-01,PC40,336.22273424917466,788568.26,12.105500060078166,11.202629117229248,2345.3745974702356,0.9028709428489172,0.033319070889855355
2026-12-01,PC10,2294.703041126143,2285229.67,66.02698819819872,26.577743937064763,995.8716352589597,39.449244261133956,0.01158221497977426
2026-12-01,PC20,1154.3555478327341,1684604.8,41.8890463079204,28.448607741082498,1459.346561952071,13.440438566837905,0.024644580081495563
2026-12-01,PC40,339.20293255421734,811050.06,13.537802533500379,10.557604228457716,2391.0467220691376,2.980198305042663,0.03112474337694653
